FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Brena,Ferrai,12/25/1968,598, 5.0 , Very lovely nice in touch good to hug. I would recommend it to children who like to sleep with their toys. 
Brena,Ferrai,12/25/1968,599, 5.0 , he was lovely just what I wanted my nephew had another penguin given him as well but it was not a patch on mine I was very pleased  and I would buy this make of cuddly toy again. 
Brena,Ferrai,12/25/1968,600, 5.0 , Looked everywhere for Penguin like the John Lewis advertisement.  Teddy Hermanns more than met my expections and has gone everywhere since with one little boy since Christmas Day 
Brena,Ferrai,12/25/1968,601, 5.0 , Been looking for a soft penguin for my son for ages and this is the only one I found that was realistic- although it was expensive for what it was! 
Brena,Ferrai,12/25/1968,602, 5.0 , Excellent quality great price our girl loves them will definitely shop with you in the future many thanks
Brena,Ferrai,12/25/1968,603, 3.0 , Arrived not working so had to take packaging apart to try new batteries as ones inside were very rusted. Now works well and so have reassembled torn box round it for Christmas. 
Brena,Ferrai,12/25/1968,604, 5.0 , My 5 year old says he is super good. Loves the noises. We have s collection of these little guys now 
Cacilie,Swalwel,4/17/1999,605, 5.0 , My great niece was overjoyed when she received this as a present. 
Cacilie,Swalwel,4/17/1999,606, 5.0 , Great thanks.
Cacilie,Swalwel,4/17/1999,607, 5.0 , My wife loved this thank you. :)
Cacilie,Swalwel,4/17/1999,608, 5.0 , I love this Webkinz as she is so soft and cute and very cuddly.it is my favourite webkinz toy 
Cacilie,Swalwel,4/17/1999,609, 5.0 , Great good appearance and very very very soft and cuddly :)
Cacilie,Swalwel,4/17/1999,610, 5.0 , lovely.
Cacilie,Swalwel,4/17/1999,611, 5.0 , My Blue Nose Friends are an off-shoot of the Me-To-You Tatty Ted range.Leboo the Lion is lovely and soft to the touch.  His pastel yellow body salt and pepper grey mane grey patches black eyes and whiskers and trademark blue mark nose.He is incredibly tactile and strangely calming to have in front of me.I found this lovely little lion in a local Thorntons but since his appearance on my desk at home he has attracted a lot of attention so I will have to get another so my godson can have his own and my own little lion can remain unmolested by my computer screen.I used to collect beany babies and buddies when I was a child and I was surprised to find out these little darlings have beans in their tummies too.Leboo is number 126 in the Blue Nose Friends collection and was released in January 2014 - so if like me you are new to the series then finding the early ones may be a forlorn hope but you never know your luck.I will admit that little Leboo has a placed in my heart and not just on my desk. 
Cacilie,Swalwel,4/17/1999,612, 4.0 , Loved this just wish it was a bit bigger... I should have measured out just how small 4 is so hard to gauge these things based on a picture.Quality was super arrived on time and all good things! 
Cacilie,Swalwel,4/17/1999,613, 5.0 , Cute little bear very soft. As described. Arrived in good time. 
Cacilie,Swalwel,4/17/1999,614, 5.0 , Lovely little teddy son loves his little stocking filler. 
Cacilie,Swalwel,4/17/1999,615, 5.0 , A super gift for a little girl that had just become a big sister 
Kiah,Dering,10/6/1995,616, 5.0 , Gorgeous little lion. Perfect for our Gryffindor daughter! 
Kiah,Dering,10/6/1995,617, 5.0 , So cute and little makes a lovely gift
Kiah,Dering,10/6/1995,618, 5.0 , The intention was to purchase this toy for my niece; I have a pug boy Rexi and my niece adores him so got her her own pug bear!It didnt work out that way Rexi (the pug) saw the toy and adores it (he s a bear cuddler) Now Rexi the pug has his own Pug!This pug toy is adorable so soft not really a beanie toy some beanies in the rear so that it sits but very soft bigger than you may think too! Price was excellent and it arrived very quickly! 
Kiah,Dering,10/6/1995,619, 5.0 , I bought this for my three year old daughter and although the website is a little old for her - she loves the dog and takes it everywhere with her.My eldest daughter loves the site and has played it for many years :) 
Kiah,Dering,10/6/1995,620, 5.0 , Okay so for a start the pug you actually receive looks nothing like the one on the picture. Mine was sitting down unlike this one and it was a whole lot smaller than what I expected after looking at the measurements provided in the description. Having said this the dog is still very cute and probably just as nice as the one pictured so I wasnt too annoyed when it arrived looking rather different. It is very soft and I love the fact you can play online as you dont get this opportunity with most other soft toy purchases - a nice touch! So yeah bottom line is the pug is very cute and cuddly just dont expect it to look the same as the picture shows at least mine didnt anyway! 
Kiah,Dering,10/6/1995,621, 5.0 , Gorgeous and Soft Puggy Soft Toy very happy with the purchase. Bought for a friends baby however I think I might order another for myself. 
Kiah,Dering,10/6/1995,622, 5.0 , I brought this toy for a child in the family. Went down a treat. Safe & soft for kidz. Good buy. Looks better than in the picture. 
Adriana,Castelow,8/13/1997,623, 5.0 , This was amazing!!!!!!item was very cute when received!!if you/family members love pugs then this is what is right for them 
Adriana,Castelow,8/13/1997,624, 5.0 , very good buy i like it would buy again thank u for this i let others no to buy one 
Adriana,Castelow,8/13/1997,625, 4.0 , My young Grand-daughter has got a thing about pugs but she is unable to have a dog. I got this for her as a gift and was really pleased it really looks like a pug. She loves it. Good choice of gift. It arrived in time and well packed.
Adriana,Castelow,8/13/1997,626, 5.0 , I love it the kids love it and their friends love it.
Adriana,Castelow,8/13/1997,627, 5.0 , Good quality plushie the fur is nice and soft. It made one molecular biologist very happy.
Shell,Feechum,5/10/1979,628, 5.0 , Ecstatic with this beautiful and adorable gift and so is my boyfriend!!! I got it for him for his final ever boxing match and it is the perfect memento from his girlfriend. It is wonderful to have gotten such a beautiful limited edition teddy bear. Make more for the world!!! :) 
Shell,Feechum,5/10/1979,629, 5.0 , Luv this item special edition and numbered as such...really nice how it comes boxed too and makes a perfect special present 
Shell,Feechum,5/10/1979,630, 5.0 , Beautiful teddy. Perfect for both children and adults.
Shell,Feechum,5/10/1979,631, 5.0 , brill
Shell,Feechum,5/10/1979,632, 3.0 , Smaller than what I was expecting but my little girl likes it none the less so happy with the purchase 
Shell,Feechum,5/10/1979,633, 5.0 , happy
Shell,Feechum,5/10/1979,634, 4.0 , Perfect gift for my grandson. You know youre getting quality with the name and you wont be disappointed. Looks like hes got a real personality. 10/10. 
Shell,Feechum,5/10/1979,635, 5.0 , My wife was very happy with this little prezzi very quick delivery and being steif you know it is a quality bit of kit very happy. 
Shell,Feechum,5/10/1979,636, 3.0 , Delivered with in a few days. Lovely material very soft and cuddly.Steiff are supposed to be the best bear makersBut I did feel the stitching wasnt great on the face.So expensive for a beat thats not finished to a high standard. 
Shell,Feechum,5/10/1979,637, 5.0 , I actually bought this bear for my dads 50th birthday after he mentioned one time he doesnt have a teddy. The fact that he sits it on his pillow every single morning when he leaves for work has shown me just how much he loves it. He said its brought back memories from his childhood and it really is a lovely soft bear. Great for all ages :) 
Shell,Feechum,5/10/1979,638, 5.0 , He is everything I hoped for.  As a special present for my grand daughter she is thrilled with him and something she will always keep and treasure as a momento of her 18th Birthday.  Never too old for a teddy bear especially a Steiff. 
Shell,Feechum,5/10/1979,639, 5.0 , A delightful small Ted - so cute actually we also bought the cream coloured Ted too! My five-year-old daughter was delighted. I wish I had had a bear like this when I was little. 
Law,Collymore,10/20/1991,640, 5.0 , Hard to buy a Steiff bear at such a reasonable price Babys seem to be popping out everywhere in the family and this went down very well. fast delivery and highly rated.
Law,Collymore,10/20/1991,641, 5.0 , Have real ones are cuter but this is perfect quality and life like
Law,Collymore,10/20/1991,642, 4.0 , I bought this to torment my teenage niece who has a much-treasured lamb quite like it.  This now allows an increase in the activities. 
Law,Collymore,10/20/1991,643, 5.0 , Perfect!
Law,Collymore,10/20/1991,644, 4.0 , I bought two of these Steiff teddies for Christmas - one for a 1 year old and the other for a 2 year old.The girls seem to love them as they are small and very cuddly like a plush toy. But beware - I hadnt really appreciated how small 18cms is so was disappointed when they arrived. So while theyre probably a good size for small children they may not be so great for older ones.The other disappointing thing was the packaging - or lack of it. The teddies were in plastic bags (good idea while in a warehouse) so I had to find more suitable packaging (boxes) for presentation.Im trusting Steiff to have produced something thats robust (my 29 year old still has his which he was given at 1 year old) rather than just a collectors item - hence the 5 stars for durability. Only time will tell.Ive marked fun and educational with 3 stars because a teddy probably doesnt deliver either of these in comparison to other toys.But its a nice bear well made and begs to be cuddled. 
